category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links
Electronics,Mobile Accessories,Mobile Chargers,ICREATOR Foldable Fast Wireless Charger for Apple iPhone Iwatch and Wireless Airpods Charging Pad,3.8,"₹2,349","₹4,999",ICREATION9,4.4,,"For: Wireless Mobile, Apple Watch, Wireless Buds Indicator Present Rechargeable Battery Color: Black Input Current: 3 A",https://rukminim1.flixcart.com/image/612/612/l5iid8w0/charging-pad/2/h/q/foldable-fast-wireless-charger-for-apple-iphone-iwatch-and-original-imagg6afb9rkd7c2.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Apple 20W ,USB-C Power Charging Adapter for iPhone, iPad & AirPods  (White)",4.6,"₹1,599","₹1,900",SuperComNet,4.6,,Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/kgqvlow0/battery-charger/d/a/7/apple-mhjd3hn-a-original-imafwwwfg5xgcctm.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Mi 22.5W Quick Charger combo for Mi,Redmi,Xiomi devices (Type C- Cable Included)  (White)",4.3,₹649,₹999,SuperComNet,4.6,"You can conveniently charge your devices with the help of the Xiaomi 22.5 W Fast Charger Combo. Thanks to its USB Type-A input port and USB Type-C output port, this charger lets you charge your tablets, smart devices, and smartphones efficiently and rapidly. With its Qualcomm Quick Charge 3.0, this charger can charge your devices in a jiffy. Moreover, it comes with a USB Type-C cable to cater to your charging needs.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/g/e/h/-original-imaggwxekxuasfqk.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Nothing phone (1) 45W ,USB-C Compatible Power Charger  (White)",4.5,"₹2,499","₹2,999",SuperComNet,4.6,,Wall Charger Suitable For: Mobile Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/l5h2xe80/battery-charger/u/p/u/-original-imagg5bzwgzpbx6f.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"boAt 18W Power WCD QC3A Charger combo Compatible with Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO,iphone,Samsung,Mi devices (Type C - Cable Included)  (White, Cable Included)",4.1,₹449,₹999,MPDSLERetail,4.9,"Bring home this compact charger from boAt and keep your phone charged at all times. The Auto-detect charging feature keeps your devices charged by adapting to your device’s charging requirements. The Quick Charge 3.0 technology provides lightning-fast speeds of charging. Moreover, your charger is also protected from short circuits, overheating and overcurrent, thanks to the inbuilt Smart IC Protection feature.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/kdoup3k0/battery-charger/r/q/b/boat-wcd-qc3a-with-type-c-cable-original-imafugptqajqhm7r.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"SAMSUNG Original 25W ,USB -C Compatible Power Adaptor for all Samsung Devices (Fast Charge 2.0)  (Black)",4.4,"₹1,075","₹1,699",SuperComNet,4.6,6 MONTH WARRANTY,Wall Charger Suitable For: Mobile No Cable Included | With Dual USB Ports Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/kl2mljk0/battery-charger/x/0/u/ep-ta800-samsung-original-imagya36jzxk5sgm.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,Ambrane 20 W 3 A Mobile RAAP M20 Charger  (Icey Blue),4.3,₹499,₹999,SuperComNet,4.6,Charge up real quick with Ambrane RAAP M20 charger which gives 20W boosted charging speed. Charge all your Type-C to Type-C enabled devices securely with rapid speed and multi-layer chipset protection. The charger is universally compatible with different voltages which makes it a perfect power companion.,Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/battery-charger/f/p/d/raap-m20-ambrane-original-imagduxvzhygh8b2.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Mi 10W Fast Charger combo for Mi,Redmi,Xiomi devices (MicroUSB - Cable Included)  (Black, Cable Included)",4.2,₹499,₹599,MPDSLERetail,4.9,"Amidst your active lifestyle and daily debacles, keep your smartphones and other devices charged by getting the Mi MDY-09-EJ mobile charger. Thanks to its unique technology and design, it supports up to 2 A of fast charging and its micro-USB cable offers up to 480 Mbps of transfer rate for speedy data transfers. Moreover, this compact charger also supports a universal voltage range of approximately 100 V - 240 V, which widens its compatible horizon. ",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2 A,https://rukminim1.flixcart.com/image/612/612/kcnp8y80/battery-charger/q/r/m/mi-2a-fast-charger-original-imaftqs3nyhf4fvj.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,RoarX 20 W 3 A Mobile Type C to Lightning Original PD adapter for i-Phone 11/12/13/14 Pro Fast Charger  (White),4.3,₹534,"₹1,999",Roxxy India retail,4.6,"Roarx's 20W PD Charger's multiple protection -over-current, short-circuit and over-temperature protection protects your device. Our FastCharger is fully compatible for iPhone: Our Quick Charger for iPhone equipped with 20W PD 3.0 USB Type-C power supply, PD 3.0 Quick Charge port provides max 20W output power, charges your iPhone 12 up to 60% in just 30 minutes, save more than 1.5 hours for you. The RoarX compatible iPhone wall charger has a built-in multiple protection system, preventing overvoltage, overcharging, overheating, etc. Type-C charger is compatible with iPhone 12 Pro, iPhone 12 Pro Max, iPhone 12 mini, iPhone 12, iPhone 11 Pro, iPhone 11 Pro Max, iPhone 11, iPhone SE (2nd generation), iPhone XS, iPhone XS Max, iPhone XR, iPhone X, iPhone 8, iPhone 8 Plus, AirPods, Samsung Galaxy S21, S22, iPhone 13 , iPhone 13 Pro, iPhone 13 Pro Max, iPhone 13 mini, iPhone 14 , iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14 Plus,",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/b/2/d/-original-imaghz78ykhaqca6.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Infinix 10W Quick Charger combo for Infinx devices (MicroUSB - Cable Included)  (White, Cable Included)",4.0,₹449,₹599,MPDSLERetail,4.9,"The charger is suitable for all infinix models like Smart 4 Plus,Smart 5 ,Hot 10 ,Infinix Hot 9,Hot 10S,Infinix Note 7 ,Infinix Hot 9 Pro ,Infinix S5 ,Infinix Hot 7 ,Infinix S4,Infinix Hot 3X,Infinix S5 Lite ,Infinix S5 Pro,Infinix Hot S3 .This charger is also suitable for all mobile phone brands including Samsung, Xiaomi, OPPO, POCO, Vivo, Realme, Infinix, Tecno, Motorola, Sony, HTC, Nexus, LG, Microsoft, Nokia, GIONEE, Blackberry, Lenovo, Honor, Asus, Huawei, Letv, LeEco, Panasonic, Micromax, Coolpad, XOLO, Lava, Celkon, Karbonn, ZTE, Intex, Iball, Swipe,Toshiba, Alcatel, Meizu, Yu. Note, etc.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2 A,https://rukminim1.flixcart.com/image/612/612/kp8ntzk0/battery-charger/w/7/4/cu-60ix-infinix-original-imag3gxajreygfbg.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,Stuffcool Neo 40W Dual Type C Port 20W+20W Wall Charger For iOS devices  (White),4.2,"₹1,599","₹2,999",SuperComNet,4.6,"[Dedicated Outputs, Dedicated Performance]: The Neo 40 debuts with 2 Type C Ports capable enough of providing dedicated output from either port to charge 2 of your iPhones/Apple Devices at optimal charging speeds.

[Fast Charge 2 iPhones/iPads Together]: The Neo 40 supports 20W PD fast charging protocol which means you can fast charge an iPhone and an iPad 50% in 30 mins at the same time! You can charge any 2 Type C PD Compatible devices super fast at the same time!

[Made In India, Made For India]: The Neo 40 is proudly Made In India and is also BIS approved, fitted with the right pins that was designed to fit every and any wall socket in India.

[Safety With Performance]: The Neo 40 is fitted with 5 layers of intelligent protection to protect your devices - it is also fitted with an auto detect IC that ensures only optimal power is delivered to the device connected to either port.

[6 Months warranty with lifetime support]: Extend your warranty by another 6 months by simply registering your purchase.",Wall Charger Suitable For: Mobile No Cable Included | With Dual USB Ports Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/l3lx8cw0/battery-charger/4/d/q/wcneo45wht-stuffcool-original-imagezx9mgxqbjg4.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Mi 18W Quick Charger for Mi,Redmi,Xiomi devices  (Black)",4.3,₹499,₹599,SuperComNet,4.6,,Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/d/2/d/-original-imaggwxefmeesh3y.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,Portronics 20 W 3 A Mobile Adapto 20 POR-1238 Charger  (White),4.3,₹550,"₹1,499",Portronics Digital,4.9,"Battery Charger Capable of Charging all batteries rated 12V 1.5A This Charger Supports all Brand battries. It is use and throw type cheap but reliable product from the All our chargers are of best quality and tested. The ComC 12V 1.5A battery CHARGER is a high quality charger designed to provide excellent performance, durability and long life",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/kkzrpu80/battery-charger/m/4/t/por-1238-portronics-original-imagy7sqzbxv2jnj.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Portronics 18 W 3 A Mobile adapto one , POR 1103 Charger with Detachable Cable  (Black, Cable Included)",3.9,₹428,₹699,MPDSLERetail,4.9,"Battery Charger Capable of Charging all batteries rated 12V 1.5A This Charger Supports all Brand battries. It is use and throw type cheap but reliable product from the All our chargers are of best quality and tested. The ComC 12V 1.5A battery CHARGER is a high quality charger designed to provide excellent performance, durability and long life",Wall Charger Suitable For: Mobile Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/1/j/a/adapto-one-por-1103-portronics-original-imaggsg6avxsh5qh.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,Ambrane 20 W 3 A Mobile RAAP M20 Charger  (Mint Green),4.3,₹499,₹999,SuperComNet,4.6,Charge up real quick with Ambrane RAAP M20 charger which gives 20W boosted charging speed. Charge all your Type-C to Type-C enabled devices securely with rapid speed and multi-layer chipset protection. The charger is universally compatible with different voltages which makes it a perfect power companion.,Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/battery-charger/c/p/a/raap-m20-ambrane-original-imagduxvheu7urwa.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"MIFKRT 2 A Mobile OPPO Wall Charger Accessory Combo for All Mobile Phones Charger with Detachable Cable  (White, Cable Included)",3.7,₹344,"₹1,299",MIFKRTCOM,4.3,"For oppo f1s / f3 / f3 plus / f5 / f5 youth / f7 / a83 / a37f / a37 / a71 / a57, Oppo all Mobile Phones",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2 A,https://rukminim1.flixcart.com/image/612/612/kuef2q80/battery-charger/k/r/c/oppo-wall-charger-accessory-combo-for-all-mobile-phones-mifkrt-original-imag7ggueczbzhj3.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Flipkart SmartBuy 12 W 2.4 A Mobile NC24MS01 Charger with Detachable Cable  (Black, Cable Included)",4.1,₹299,₹499,SuperComNet,4.6,"10W - black designed for Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2.4 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/b/8/y/-original-imaghb4vf7zyc5mu.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,Portronics 20 W 3 A Mobile Charger Adapto 45 with Dual Port Fast Charger  (White),4.2,₹579,₹999,Portronics Digital,4.9,"At Portronics we believe that you should have the most time enjoying or working with your device rather than time-consuming charging. The Adapto 45 is a fix for an effective charging affair every time. The 20 watt fast charging adapter is made to charge multiple devices in a jiffy. The fast charging adapter has dual ports USB A-type and USB C-type ports that support quick charge and power delivery. The multi charger can charge iOS and Android devices. It can charge iPhone 13 to 50% in 40 mins, the iPad Mini and Pro to 50% in 70 mins. Now you can charge multiple devices in one go with Portronics 20 w USB-C type power adapter. It ensures safe charging checkpoints as the Adapto 45 mobile fast charger has an in-built chip that prevents power-related issues like over-voltage, overtemperature and overcurrent. It comes in a pocketable size that's light and compact to be with you at times when your devices need power. Save time and do more on your smartphones with Adapto 45 20 W fast charger.",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/m/r/d/charger-adapto-45-with-dual-port-fast-portronics-original-imaghetkapxvfdmg.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Callmate 12 W 2.4 A Mobile LC010 Fast Charger 2.4A Mobile Charger, Power Charger, Wall Charger, Android Smartphone Charger, Battery Charger, Hi Speed Travel Charger with 1m Micro USB Charging Cable -Black Charger with Detachable Cable  (Black, Cable Included)",3.7,₹249,₹999,SuperComNet,4.6,,Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2.4 A,https://rukminim1.flixcart.com/image/612/612/l2p23rk0/battery-charger/g/w/o/lc010-fast-charger-2-4a-mobile-charger-power-charger-wall-original-imagdzcgt9sknbkh.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"flix 12 W 2.4 A Multiport Mobile (Beetel) XWC-64D 12 W Charger with Detachable Cable  (White, Cable Included)",4.0,₹249,₹599,SuperComNet,4.6,,Wall Charger Suitable For: Mobile With Dual USB Ports Universal Voltage Output Current : 2.4 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/k/d/n/-original-imagghv8vngwuffc.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"GiftMax Smart Watch Magnetic Suction Charger For 2 Pin (Noise Colorfit Pro 2,3, Boat strom,Nexfit run) smart watch, 44mm Adapter Length 45 cm Compatible with USB + Charging Cable 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, Boat strom, Black, One Cable) 0.45 m Magnetic Charging Cable (Compatible with Nextfit Run, Colorfit Pro 2,, Colorfit Pro 3, Black, One Cable) Charging Pad",3.6,₹255,₹499,GIFTMAX,4.3,"Built-in magnetic design + gold-plated conductive contact, support both sides charging, easy to firmly adsorb your watch on the charging dock and charge quickly. Perfect fit for your lost charger Perfect Fit. USB charging cable, high-quality charger for Only noise colorfit pro 2. ? Premium Quality: Adopted eco-friendly TPE and TPU material, the flexible cable ensures tangle-free operation. Sturdy clip and connector allow you to charge with ease. ? Safe and Efficient Charge: Support 10000 times of fast and stable charging. Provide short-circuit protection and overload protection that prevent your noise colorfit pro 2 from being damaged by over current. ? Cable length: 3.3ft/50cm, Connected to USB Power Source on PC, Mac, Laptop or Notebook. 1. Designed for haylou solar smart watch. 2. charging method: magnetic suction thimble contact. 3. Easy to use, just connect the USB to PC or AC charger to get your watch charged.",For: Smart Watch Color: Black,https://rukminim1.flixcart.com/image/612/612/kql8sy80/data-cable/magnetic-charging-cable/1/1/d/compatible-magnetic-charging-cable-adapter-for-smart-wtach-noise-original-imag4ktfp33zufbv.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,ORAIMO 2.4 A Multiport Mobile OCW-I64DN Charger with Detachable Cable  (Black),4.3,₹249,₹649,MPDSLERetail,4.9,,Wall Charger Suitable For: Mobile With Dual USB Ports Output Current : 2.4 A,https://rukminim1.flixcart.com/image/612/612/kixgtjk0-0/battery-charger/z/i/7/ocw-i64dn-oraimo-original-imafyhw6gvg5yf5v.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,AVRTECH 15 W 3 A Mobile Adaptor Turbo Power Adaptor (Compatible for G5 plus charger / G5s plus charger/One Power Charger / G6 Charger / G6 Plus Charger ) Rapid Quick Turbo Fast Charger Charger  (Adaptor Only),4.1,₹339,₹999,Robot Generation,4.0,"Charge fast over and over, charge safely, rest easy. One for all, Charge micro and C-type USB enabled device. High energy efficiency. Mobile Charging, blazing-fast. Boost your Android phone with up to 8 hours of power in just 15 minutes.TurboPower Chargers: Power up without slowing down.",Wall Charger Suitable For: Mobile No Cable Included Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Mi 33W SonicCharge 2.0 Charger combo for Mi,Redmi,Xiomi devices (Type C- Cable Included)  (White)",4.3,₹999,"₹1,999",SuperComNet,4.6,"You can easily charge a wide range of devices with the Mi 33 W SonicCharge 2.0 Charger. Thanks to its up to 33 W quick charging, this charger can intelligently set the power according to the device. With its Qualcomm Quick Charge 3.0, this charger can rapidly and efficiently charge your devices. Additionally, it comes with an up to 100 cm USB Type-C cable so that you can conveniently charge your devices in a jiffy.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/p/5/i/-original-imaggwxepcugva5z.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"shopbucket 12 W 3.4 A Multiport Mobile 3.4A Double USB Port Fast Power Adapter BIS Certified, Auto-detect Technology, (White) with Micro USB 2.4A Charging Cable (Black) Length 1.2 Meter Long Cable Compatible With Techno Spark 7Pro,Tecno Spark Power, Tecno Spark 6 Air, Tecno Spark Go, Tecno Spark 5, Tecno Spark Power. Charger with Detachable Cable  (White, Cable Included)",3.9,₹299,₹799,SHOPBUCKET,4.3,"Shopbucket CH-59 Power Hub 3.4 Amp Wall Charger with Micro-USB Cable & Double USB Port Made in a compact style, CH-59 offers you the freedom to power up your mobile phone, tablet, power bank, or other devices quality with its 3.4A output current & advanced charging IC chip technology so you don’t have to wait a while before using up your device again. Micro USB Cable & Single USB Output Port Standard Micro USB cable to charge any compatible device at high speed along. Smart and Safety Intelligent IC design to prevent short circuit, over-voltage, over-current, over-heating, over-charging ends automatically when battery is full. Specifications: Material: Plastic Outer Shell USB Output: 1 Output: DC 12W-3.4AMP.",Wall Charger Suitable For: Mobile With Dual USB Ports Universal Voltage Output Current : 3.4 A,https://rukminim1.flixcart.com/image/612/612/ksaoqkw0/battery-charger/v/f/1/dual-usb-smart-charger-5w-3-4-made-in-india-bis-certified-fast-original-imag5wdvttbvfff4.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"SB 33 W 4 A Mobile 33W 4A DASH/VOOC/SUPERDART Charger Made in India Adaptor with Type-C Devices 097 Charger with Detachable Cable  (White, Cable Included)",4.0,₹449,"₹1,999",SHOPBUCKET,4.3,"The ultimate answer to your charging needs this charger support various charging technology VOOC/SUPERVOOC, DART/SUPERDART, DASH Charging, Qualcomm QUICK charging, WRAP. The compact port wall charger is safe and smart, charging up your devices to be ready and go in no time. integrated ic intelligently detects the device connected in each port while also identifying the appropriate current, to charge each of your device optimally at their fully intended speeds up to a total of 5V-4A or 11V--3A (33W MAX). Universal compatibility: Charger is suitable and appropriate for use with different cables ranging from type-c cables Devices to reliably charge any of your devices. This mobile charger is compatible with all mobile phones Sleek and stylish: these wall chargers look stylish and are super convenient as well. SB wall chargers are designed for India in accordance with Indian voltage and current standards and to provide stable output during voltage fluctuations. Fitted with Indian plugs, the wall charger provides reliable charging without having to use an adapter while meeting the rigorous. Perfect for travel: Compact and minimalistic design. The Indian plugs eliminate the need of a Mobile charger adapter and make it perfect for travel.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 4 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/g/p/y/33w-4a-dash-vooc-superdart-charger-made-in-india-adaptor-with-original-imagj76nfe2zqdj3.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,brittle PD 5 A Mobile 5A Original Type C Charger Charger  (White),4.3,"₹1,199","₹1,999",SmartShoppingWorld01,4.3,"brittle Charger Compatible for iphone 20 Watt Fast charger Comes with USB-C compatible to iphone Lightning Cable 1mtr length with wire protector, Connect your iphone, ipad, or ipod with iphone connector to your USB-C or Thunderbolt 3 (USB-C) enabled Mac and iPad Pro for syncing and charging. Fast Charging Type-C Power Adapter with Fast Charging & Data Sync USB Cable Compatible for iphones/ iPADS & iOS Devices - (White) Multiple Protection - over-current, short-circuit and over-temperature protect your device, charge your 50% in 20 to 30 minutes, Designed to charge most handheld devices and Smartphones",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 5 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/5/q/t/5a-original-type-c-charger-brittle-original-imaghaz52uzdmmnv.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"SB 33 W 4 A Mobile 33W -VOOC,DART,FLASH DH561 with Type-C Cable Charging Adapter Travel Fast Charger with Detachable Cable  (White, Cable Included)",3.9,₹449,"₹1,999",SHOPBUCKET,4.3,"SB VOOC,SUPERDART/DART, DASH Charging, QUICK charging, WRAP Charging Support charger. The ultimate answer to your charging needs, the compact port wall charger is safe and smart, charging up your devices to be ready and go in no time. Smartly integrated ic intelligently detects the device connected in each port while also identifying the appropriate current, to charge each of your device optimally at their fully intended speeds up to a total of 5V-4A or 11V--3A(MAX). Universal compatibility: Charger is suitable and appropriate for use with different cables ranging from type-c cables Devices to reliably charge any of your devices. This mobile charger is compatible with all mobile phones Sleek and stylish: these wall chargers look stylish and are super convenient as well. The stripes looks gives it a premium feel and is sure to spruce up your switchboard and fit any home decor. SB wall chargers are designed for india in accordance with Indian voltage and current standards and to provide stable output during voltage fluctuations. Fitted with Indian plugs, the wall charger provides reliable charging without having to use an adapter while meeting the rigorous. Perfect for travel: Compact and minimalistic design. The Indian plugs eliminate the need of an Mobile charger adapter and make it perfect for travel.",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 4 A,https://rukminim1.flixcart.com/image/612/612/l48s9zk0/battery-charger/h/f/4/33w-vooc-dart-flash-dh561-with-type-c-cable-charging-adapter-original-imagf6j7zzdkzjwq.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,RoarX 25 W PD 3.1 A Mobile 25 Watt USB Type C to C Quick Charge Adapter [NO CABLE] Charger  (White),4.6,₹594,"₹1,999",Roxxy India retail,4.6,"Roarx's 25 Watt PD Charger's multiple protection -over-current, short-circuit and over-temperature protection protects your device. Our Fast Charger is fully compatible for Samsung Galaxy S21/S21 Plus/S21 Ultra/Note10/Note20/S20/S20+/S20 Ultra And (25W Fast Charging Adapter M33/F23/F41/M51/A51/A42/M53 5G).",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3.1 A,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/m/t/g/25-watt-usb-type-c-to-c-quick-charge-adapter-no-cable-roarx-original-imaghbgqwvvfyjuw.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"SAMSUNG Original 25W , USB -C Compatible Power Adaptor for all Samsung Devices (Fast Charge 2.0)  (White)",4.4,"₹1,299","₹1,699",SuperComNet,4.6,"Super Fast Charging to stay ready Give your mobile devices the powerful and safe charging support they deserve. This Wall Charger provides Super Fast Charging with USB-C PD 3.0 PPS at up to max 25W for capable devices. So when you do run low, it's not for long.Compatible with various devices Wall Charger does the job for Android devices as well as devices that run different operating systems. For this Wall Charger, the size of your devices isn't a problem; from earbuds to laptops, take advantage of an ideal charging time for your devices at speeds they can manage to handle.",Wall Charger Suitable For: Mobile No Cable Included Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/krwec280/battery-charger/8/l/m/travel-adapter-ep-ta800nwegin-samsung-original-imag5hyudpe2xjhr.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"brittle PD 5 A Mobile 5A Original Type C Charger With Lightning Cable Charger with Detachable Cable  (White, Cable Included)",4.3,"₹1,399","₹1,999",SmartShoppingWorld01,4.3,"We know how difficult it can be to charge iOS devices without a provided charger. Make your charger hunt easy with the brittle 20W fast charging adapter, for the fastest charging output. The handy 20W PD adaptor efficiently becomes a high-speed charging station perfect for busy professionals, on-the-go parents, or anyone who wants to avoid getting stuck with a low battery signal. Compatible with iPhone 11 / 11 Pro / 11 pro Max /iPhone 12mini/12/12 pro/ XS / XS Max / XR / X / 8 Plus / 8 iPhone 7/7 Plus/6s/6s Plus/6/6 Plus/SE/5s/5c/5 iPad Pro 10.5? / iPad Air3 10.5?/ iPad mini 5 7.9?/ and later models! Its 20W Power Delivery output charges iPhones up to 59% in just 30 minutes, with no hassle. Put an end to buying new chargers for your iOS, with the Adapto 20. (charging cables included).",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 5 A,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/lightning-cable/s/s/p/20w-fast-charging-adapter-with-1m-lightning-cable-brittle-original-imag87gjnzdgznzw.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Flipkart SmartBuy 10W Fast Charger combo Compatible with Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO,iphone,Samsung,Mi devices (MicroUSB - Cable Included)  (White, Cable Included)",4.1,₹299,₹499,MPDSLERetail,4.9,"10W - white designed for Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 2 A,https://rukminim1.flixcart.com/image/612/612/jwuzzww0/battery-charger/portable-charger/h/g/x/flipkart-smartbuy-ec122m-original-imafhgbpzatmyhq8.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"MIFKRT 10 W 3 A Mobile vivo Travel Charger 2 A Mobile Charger with Detachable Cable Charger with Detachable Cable  (White, Cable Included)",3.7,₹339,"₹1,499",MIFKRTCOM,4.3,"Ultra Fast charging to save your time.100% Compatible Fast Charging Adapter, Good Charging Speeds & Easy to carry Smart Charge.Auto Detects the connected device and charges it at the fastest speed of the device. Compatible with Samsung /Compatible For Samsung / LG / Oppo / Mi / HTC / And all phones like vivo y11, vivo v5 plus, vivo v3, vivo v7, v7+, v9, v9 youth, vivo y69, vivo v5, vivo v1, vivo v1 max vivo v3 max, vivo v5s, vivo y53, vivo y21, vivo v3, vivo y15, vivo y31l and other models Micro USB (Compatible with all Micro USB Phones) Good Charging Speeds Most Powerful Turbo - Charge any USB powered devices at top speed continuously CHARGE SAFELY,REST EASY :Get built-in protection from power surges, extreme heat, and other dangers, and know your smartphone or tablet will remain safe while charging ONE FOR ALL: Charge any single usb or micro usb enabled device. It supports a wide range of profiles that can take advantage of blazing-fast charging speeds",Wall Charger Suitable For: Mobile Universal Voltage Output Current : 3 A,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/battery-charger/2/t/b/vivo-travel-charger-2-a-mobile-charger-with-detachable-cable-original-imag7wuzxtmaghhe.jpeg?q=70
Electronics,Mobile Accessories,Mobile Chargers,"Portronics 12 W 2.4 A Multiport Mobile ADAPTO 66 Charger with Detachable Cable  (Black, Cable Included)",4.0,₹245,₹499,Portronics Digital,4.9,"Battery Charger Capable of Charging all batteries rated 12V 1.5A This Charger Supports all Brand battries. It is use and throw type cheap but reliable product from the All our chargers are of best quality and tested. The ComC 12V 1.5A battery CHARGER is a high quality charger designed to provide excellent performance, durability and long life",Wall Charger Suitable For: Mobile With Dual USB Ports Output Current : 2.4 A,https://rukminim1.flixcart.com/image/612/612/kx25ksw0/battery-charger/7/h/p/adapto-66-portronics-original-imag9hdzff9dfbrf.jpeg?q=70
